Open,High,Low,Volume,Close
0.46281,0.46449,0.45433,12434100,0.45713
0.46137,0.46899,0.45901,13708900,0.463
0.45418,0.462,0.4485,9949120,0.46141
0.44734,0.46097,0.4375,6994230,0.45418
0.44554,0.455,0.444,14905700,0.44749
0.46483,0.46516,0.4343,9572580,0.44506
0.4601,0.46695,0.458,9028920,0.46472
0.46657,0.4681,0.4576,8634060,0.46012
0.46351,0.471,0.45923,12102100,0.46657
0.46401,0.4731,0.45688,12706300,0.46351
0.47005,0.478,0.46,26033100,0.46402
0.46163,0.48649,0.444,15960700,0.47006
0.46458,0.46901,0.45475,18694500,0.46192
0.46772,0.47476,0.4635,7053810,0.46458
0.46103,0.47293,0.45633,11709500,0.46788
0.46848,0.473,0.458,13138500,0.46077
0.48383,0.49408,0.456,17363300,0.4675
0.48352,0.49818,0.47201,8111580,0.48437
0.46183,0.48896,0.45554,8262040,0.48352
0.40951,0.52179,0.39771,7794340,0.46168
0.42259,0.43057,0.40321,12131400,0.40994
0.42071,0.432,0.417,8254240,0.4227
0.38319,0.44953,0.37685,12794900,0.42071
0.46632,0.46632,0.37713,12471600,0.38315
0.48171,0.48171,0.46066,11466600,0.46605
0.49302,0.49387,0.47108,9147740,0.48199
0.4826,0.50449,0.47824,8534390,0.49335
0.4893,0.49149,0.46666,17349200,0.48269
0.52098,0.5226,0.46859,19587800,0.48964
0.52921,0.53331,0.51031,14023000,0.5211
0.52982,0.54999,0.5257,13651100,0.5294
0.51692,0.5388,0.50785,12423400,0.5293
0.57734,0.58038,0.515,11176000,0.51692
0.58257,0.6059,0.532,14517200,0.5776
0.56875,0.62604,0.55744,27038800,0.58257
0.54026,0.5968,0.52505,15702600,0.56876
0.54305,0.55,0.51624,238775008,0.54025
0.51343,0.555,0.50578,150286000,0.54305
0.52633,0.57299,0.48364,84961904,0.513
0.49235,0.549,0.43558,70187104,0.5256
0.5719,0.5831,0.48256,95835696,0.49358
0.57249,0.59975,0.55501,301843008,0.5719
0.56399,0.63,0.49094,92742200,0.57368
0.44877,0.8,0.4185,216036000,0.56405
0.32718,0.492,0.32103,104869000,0.44819
0.31898,0.337,0.3109,106543000,0.32679
0.2706,0.337,0.269,131974000,0.31897
0.28122,0.28373,0.26662,163960992,0.2706
0.2803,0.28229,0.27351,128849000,0.28122
0.2761,0.28489,0.27533,92631104,0.28031
0.27892,0.2867,0.27138,89194704,0.27571
0.26959,0.28641,0.2676,113378000,0.27933
0.26349,0.27413,0.25308,64604400,0.2699
0.27,0.276,0.25261,62655700,0.26314
0.27699,0.28263,0.259,159066000,0.27
0.27665,0.2908,0.27,39220400,0.2766
0.28686,0.294,0.26891,50725200,0.27679
0.30182,0.30445,0.28092,30605900,0.2869
0.27899,0.307,0.2676,40402700,0.30179
0.33116,0.334,0.2772,88162896,0.27889
0.33491,0.34157,0.32819,133553000,0.33116
0.34237,0.34387,0.333,176154000,0.33493
0.34698,0.34918,0.33,71163504,0.34253
0.3353,0.35517,0.33476,41008200,0.34699
0.3347,0.349,0.32728,63732100,0.3353
0.34494,0.3466,0.32252,48249700,0.33518
0.35067,0.3556,0.33361,34198900,0.34494
0.339,0.35809,0.33423,34290500,0.35128
0.32277,0.34062,0.32145,28179100,0.33901
0.32759,0.32912,0.318,26372900,0.32276
0.32647,0.332,0.3216,22224000,0.32702
0.3263,0.329,0.31577,28114300,0.32646
0.31849,0.32958,0.31306,32540800,0.3263
0.33398,0.35499,0.31039,51634900,0.3185
0.315,0.33799,0.31302,41822000,0.33339
0.34201,0.35095,0.3128,38972400,0.31499
0.32848,0.35281,0.316,28498000,0.34201
0.36721,0.37,0.31039,25936500,0.32829
0.29161,0.37506,0.29085,27534700,0.3672
0.28,0.30184,0.2755,44289800,0.29142
0.2728,0.30234,0.2728,29568100,0.28039
0.2743,0.27732,0.24672,27697400,0.2725
0.29575,0.309,0.27127,24504100,0.2743
0.29708,0.30938,0.29401,22617600,0.29547
0.31897,0.32008,0.2874,29220800,0.29784
0.3441,0.34689,0.31236,38063700,0.31897
0.33197,0.35799,0.328,31695500,0.3441
0.37863,0.37863,0.31928,21103400,0.33171
0.41328,0.41567,0.37387,32783200,0.37863
0.43437,0.43699,0.40127,63578800,0.4129
0.42984,0.43705,0.42705,38886100,0.4345
0.44097,0.445,0.42741,34188200,0.42985
0.43021,0.44619,0.4253,32185000,0.44033
0.44673,0.44888,0.42849,43866200,0.42975
0.4353,0.46382,0.42671,36277100,0.44642
0.44616,0.44641,0.4268,35302300,0.4353
0.45315,0.45621,0.43382,38260700,0.44534
0.45643,0.45849,0.45,25267200,0.45315
0.4555,0.45887,0.44803,27130000,0.45641
0.44878,0.462,0.444,26261800,0.4555
0.45983,0.46887,0.44538,42191100,0.44968
0.45741,0.46878,0.45153,59952100,0.4598
0.4452,0.4715,0.438,23132200,0.45885
0.44859,0.46371,0.44212,27939000,0.44499
0.45467,0.46409,0.44589,25397400,0.44859
0.4444,0.459,0.4346,38368700,0.45506
0.47703,0.4773,0.431,28179100,0.44439
0.48869,0.495,0.47125,28704900,0.47687
0.50651,0.52525,0.4752,36899300,0.48868
0.48173,0.52019,0.4665,48608100,0.50728
0.44695,0.4858,0.4435,37321100,0.48173
0.43864,0.45004,0.43509,23011500,0.44681
0.43761,0.4443,0.431,27619800,0.43864
0.43706,0.44509,0.43001,103722000,0.43754
0.449,0.44932,0.4236,81253296,0.43675
0.44247,0.45134,0.43957,79822896,0.44872
0.4728,0.47338,0.43866,86864600,0.44337
0.47872,0.48201,0.47015,84614000,0.473
0.4852,0.48798,0.4751,107708000,0.47915
0.47644,0.488,0.46381,144948000,0.48494
0.47772,0.48156,0.45747,116200000,0.47698
0.49155,0.50295,0.46887,53544800,0.4769
0.48469,0.508,0.47941,49976700,0.49097
0.48913,0.52,0.47801,74944096,0.4844
0.46222,0.4954,0.452,47127700,0.4899
0.46797,0.46989,0.45007,62156400,0.46222
0.45346,0.48318,0.45312,42133000,0.46796
0.4463,0.46124,0.42393,59945400,0.45321
0.47042,0.47396,0.442,72701504,0.44575
0.45218,0.47518,0.44787,189472000,0.4701
0.48125,0.48241,0.4511,109392000,0.453
0.47418,0.4992,0.47123,69178000,0.48125
0.48963,0.51,0.43724,64076700,0.47331
0.48287,0.49909,0.47333,61100400,0.49005
0.5342,0.53506,0.46859,81489696,0.48216
0.53919,0.549,0.52899,179179008,0.53457
0.54833,0.55188,0.52065,178828000,0.53916
0.53835,0.56185,0.5207,128112000,0.54834
0.52669,0.5535,0.50818,70430496,0.5387
0.53232,0.5437,0.51999,80791104,0.52617
0.53224,0.5385,0.51733,111303000,0.53275
0.55765,0.55927,0.52447,74534400,0.53258
0.52863,0.569,0.51934,352326016,0.55769
0.5556,0.56124,0.50401,543884032,0.52862
0.59901,0.5991,0.5415,299528000,0.5556
0.58202,0.6,0.56,201496992,0.59989
0.65687,0.6585,0.55,161152000,0.58201
0.67211,0.68,0.65514,142120000,0.6574
0.6777,0.68,0.65832,152496992,0.6721
0.6738,0.69,0.67089,271785984,0.67756
0.67507,0.6833,0.653,248583008,0.6741
0.65508,0.686,0.6328,261052992,0.67464
0.6901,0.707,0.6351,163054000,0.65507
0.64285,0.69101,0.63862,164860992,0.6901
0.62236,0.65204,0.61513,278704992,0.64269
0.6114,0.62428,0.6024,217306000,0.62151
0.60051,0.62255,0.58829,317292000,0.6114
0.5997,0.626,0.58101,498648000,0.60149
0.54689,0.60921,0.54303,354020992,0.59998
0.60417,0.6091,0.5434,334616992,0.54689
0.60907,0.648,0.59705,190116992,0.60416
0.60596,0.62618,0.59771,134675008,0.60852
0.62966,0.63391,0.59336,119632000,0.60459
0.59053,0.64,0.57617,161342000,0.62814
0.63782,0.64488,0.5731,250742000,0.59198
0.67612,0.67817,0.635,162716992,0.63782
0.6994,0.705,0.66666,173824992,0.67612
0.67483,0.70659,0.668,140463008,0.6994
0.67698,0.69139,0.6611,101667000,0.67339
0.65849,0.68255,0.646,110244000,0.67766
0.70942,0.712,0.6482,224768992,0.65849
0.689,0.712,0.65756,180190000,0.70585
0.72695,0.74892,0.6801,166108000,0.689
0.72999,0.7499,0.68585,182618000,0.72694
0.68192,0.7501,0.66456,235391008,0.72999
0.67376,0.71,0.62519,262443008,0.68522
0.7492,0.75602,0.64758,220924000,0.6761
0.79481,0.80572,0.74085,522438016,0.74558
0.80667,0.81894,0.7569,265152000,0.79481
0.8249,0.84802,0.792,187722000,0.80667
0.86482,0.86886,0.8,158188992,0.8249
0.9028,0.918,0.83774,248704992,0.86483
0.8898,0.935,0.888,180678000,0.9028
0.5,1.5,0.5,264782000,0.8899
,,,283036000,
,,,192936992,
,,,152851008,
,,,199852000,
,,,240595008,
,,,126395000,
,,,116893000,
,,,116898000,
,,,92263600,
,,,76537296,
,,,91052800,
,,,66614100,
,,,75700896,
,,,55323000,
,,,93182600,
,,,67649504,
,,,73082704,
,,,122696000,
,,,55887100,
,,,48981700,
,,,77454496,
,,,100344000,
,,,64730900,
,,,81312200,
,,,77557200,
,,,76435296,
,,,51680100,
,,,45760100,
,,,46476400,
,,,116137000,
,,,85772704,
,,,64320200,
,,,134268992,
,,,68135104,
,,,67482400,
,,,71114704,
,,,169590000,
,,,103123000,
,,,89026304,
,,,62206300,
,,,33676300,
,,,53939200,
,,,64821400,
,,,47981800,
,,,62044300,
,,,170634000,
,,,196022000,
,,,123113000,
,,,130898000,
,,,93212704,
,,,162103008,
,,,128424000,
,,,155072000,
,,,78431696,
,,,73755400,
,,,66680300,
,,,69264496,
,,,75383296,
,,,75798000,
,,,62972500,
,,,48877500,
,,,75859904,
,,,67314400,
,,,60005900,
,,,57121400,
,,,40394500,
,,,39365700,
,,,24099100,
,,,23409900,
,,,37329600,
,,,53498800,
,,,44833300,
,,,53055600,
,,,41887500,
,,,22220300,
,,,31024200,
,,,27927800,
,,,36809600,
,,,39301200,
,,,40641000,
,,,42452500,
,,,30577500,
,,,24114000,
,,,24546500,
,,,31208400,
,,,41345600,
,,,62352400,
,,,56740700,
,,,42979700,
,,,50712700,
,,,41090800,
,,,39801200,
,,,180248992,
,,,89253400,
,,,128551000,
,,,89939200,
,,,142363008,
,,,110600000,
,,,141852000,
,,,157435008,
,,,153394000,
,,,93178896,
,,,84646704,
,,,92297200,
,,,103574000,
,,,71420800,
,,,83039296,
,,,115162000,
,,,77875600,
,,,73154304,
,,,50393500,
,,,44546500,
,,,33703600,
,,,41903700,
,,,36197200,
,,,48447300,
,,,32938200,
,,,32021800,
,,,56526000,
,,,56849200,
,,,46385200,
,,,44934200,
,,,58532500,
,,,31524400,
,,,34040600,
,,,34791200,
,,,51057500,
,,,49136900,
,,,44489500,
,,,26129900,
,,,17384600,
,,,32033800,
,,,38161100,
,,,51033600,
,,,23704800,
,,,35146100,
,,,29047300,
,,,40011500,
,,,44074900,
,,,39320200,
,,,40491500,
,,,41766300,
,,,40588500,
,,,36063500,
,,,29964000,
,,,46671000,
,,,32508500,
,,,36656700,
,,,44354400,
,,,44929500,
,,,35999400,
,,,31221300,
,,,29247600,
,,,32087200,
,,,34054800,
,,,33876600,
,,,29272800,
,,,40058500,
,,,33435900,
,,,45338000,
,,,37688900,
,,,35735700,
,,,39016100,
,,,48284400,
,,,34762700,
,,,33426400,
,,,32338800,
,,,41012600,
,,,33954300,
,,,31732500,
,,,33014500,
,,,32393700,
,,,27346900,
,,,25550900,
,,,33160900,
,,,31309100,
,,,35463900,
,,,28289200,
,,,23792500,
,,,20547700,
,,,22403800,
,,,33018400,
,,,40091900,
,,,30846300,
,,,30172600,
,,,37618500,
,,,22586300,
,,,34691600,
,,,54845300,
,,,41505800,
,,,32155300,
,,,30321500,
,,,27555400,
,,,23366000,
,,,29691600,
,,,28947100,
,,,31704100,
,,,31815200,
,,,24394700,
,,,22482600,
,,,19018600,
,,,20136800,
,,,21437100,
,,,24304400,
,,,31289400,
,,,24062700,
,,,23751500,
,,,30488100,
,,,18323700,
,,,25503900,
,,,31742700,
,,,23635100,
,,,20515800,
,,,25798500,
,,,29601700,
,,,17273400,
,,,22207700,
,,,21602300,
,,,21752000,
,,,19364700,
,,,29263100,
,,,17631600,
,,,46481300,
,,,28849600,
,,,22513800,
,,,19745900,
,,,35257200,
,,,57364500,
,,,52810000,
,,,35711900,
,,,53805800,
,,,52929600,
,,,54877800,
,,,47806200,
,,,34706300,
,,,29966300,
,,,38884300,
,,,33801900,
,,,32241000,
,,,37938300,
,,,42702500,
,,,43837300,
,,,38659300,
,,,34245700,
,,,40377800,
,,,35111400,
,,,35204700,
,,,37921600,
,,,46774300,
,,,29282500,
,,,53467200,
,,,32909400,
,,,30107600,
,,,29067600,
,,,38769800,
,,,35421800,
,,,34176800,
,,,26235500,
,,,20659400,
,,,31906300,
,,,24600100,
,,,25737300,
,,,20766400,
,,,22917000,
,,,25004000,
,,,107293000,
,,,36076800,
,,,164644000,
,,,24185900,
,,,14421900,
,,,12537800,
,,,13930300,
,,,35911700,
,,,19815100,
,,,22030600,
,,,23064100,
,,,18523600,
,,,14535300,
,,,13189200,
,,,15874800,
,,,20239100,
,,,11786500,
,,,12371700,
,,,14102000,
,,,16064700,
,,,19928900,
,,,13488400,
,,,15187300,
,,,13314200,
,,,10160300,
,,,11916800,
,,,10283100,
,,,14673200,
,,,14464400,
,,,16887600,
,,,14328200,
,,,15042800,
,,,13896100,
,,,11667700,
,,,14920300,
,,,14649400,
,,,16715400,
,,,30182000,
,,,33617400,
,,,18856700,
,,,17386000,
,,,23170800,
,,,30858500,
,,,29890100,
,,,21715400,
,,,13864000,
,,,16968500,
,,,14215400,
,,,24217900,
,,,21913900,
,,,19314700,
,,,18065200,
,,,16842315.8612511,
,,,14373886.6785585,
,,,10636037.4690829,
,,,11105556.0188281,
,,,15779706.4283137,
,,,14305388.0587378,
,,,13315061.4457637,
,,,16666075.4256324,
,,,17903551.0758337,
,,,14219601.8537964,
,,,11992076.0065516,
,,,13100387.8425162,
,,,11705044.1261196,
,,,11027516.3910412,
,,,11758377.1401302,
,,,12444728.859967,
,,,11591710.367193,
,,,10345232.1421141,
,,,12214093.2506615,
,,,13576157.132091,
,,,16853229.3922397,
,,,20425202.226349,
,,,19104637.8574276,
,,,13813550.0861882,
,,,13916278.0281782,
,,,21739807.1585463,
,,,17051135.8155546,
,,,16360059.4171795,
,,,14370277.5315711,
,,,18873091.3541366,
,,,15781153.2643086,
,,,12884901.3107491,
,,,11899403.9816801,
,,,10174528.2724073,
,,,24331239.2895159,
,,,12738594.998002,
,,,12125339.121888,
,,,13488430.5848536,
,,,16838853.806639,
,,,15100413.9508034,
,,,15133986.2200607,
,,,19143629.7884386,
,,,24306321.9631723,
,,,23562847.5093489,
,,,20037123.6030374,
,,,16719881.7221064,
,,,18488424.2495382,
,,,24204632.6412262,
,,,24281060.1254075,
,,,27183478.7706038,
,,,21365212.5136894,
,,,28578356.164467,
,,,33574394.3752259,
,,,36435975.0189857,
,,,24212366.525168,
,,,32608466.6642041,
,,,36027328.4357768,
,,,34838080.1247631,
,,,33090913.303743,
,,,37895259.9731805,
,,,39662232.587236,
,,,50419054.3438308,
,,,46618917.1103089,
,,,33200067.2680324,
,,,36949055.5856288,
,,,46606594.4242195,
,,,45359366.1057707,
,,,44862786.0801613,
,,,45555506.4347947,
,,,48141805.4416793,
,,,46417589.9794322,
,,,58034756.3270481,
,,,52421773.9475328,
,,,52351662.0258584,
,,,52414292.1532683,
,,,52799179.2209003,
,,,59844236.5873285,
,,,59162579.4846381,
,,,52421972.4149738,
,,,47450868.6939859,
,,,50287821.7980808,
,,,59009589.8490539,
,,,60939331.8326532,
,,,62975747.8404367,
,,,62868852.2567812,
,,,67853125.1770929,
,,,74715380.5617921,
,,,63487790.3833357,
,,,70386152.5170902,
,,,69794817.0604062,
,,,71709284.0335695,
,,,69184623.4657467,
,,,67173811.9234136,
,,,63274675.045823,
,,,67035490.8413749,
,,,68874656.9605557,
,,,72757860.0761604,
,,,72310828.5946915,
,,,74428190.1837353,
,,,74197398.2090896,
,,,65485381.0390296,
,,,65452520.5078252,
,,,72591315.3424726,
,,,60080876.7,
,,,52938688.2131275,
,,,63362753.1720527,
,,,62767951.1779972,
,,,201675916.648744,
,,,117829193.98911,
,,,116998431.953639,
,,,99715348.8382762,
,,,102750635.488599,
,,,93149157.6308854,
,,,87593947.9503983,
,,,81236140.7364601,
,,,83963836.9163118,
,,,93084754.6644012,
,,,91009789.3433601,
,,,91620139.8422401,
,,,95017106.7909569,
,,,92764025.6493103,
,,,88272936.1178662,
,,,99371365.8480672,
,,,118227704.163007,
,,,129351710.770167,
,,,114825437.977766,
,,,91708208.2324625,
,,,95806842.5027715,
,,,100724714.112928,
,,,92938041.296858,
,,,105550896.442785,
,,,90506704.5817793,
,,,135283524.259616,
,,,128763082.295379,
,,,127876574.494368,
,,,110204684.249852,
,,,122650716.265317,
,,,106781470.230421,
,,,99339082.8201903,
,,,99427821.802761,
,,,92841765.4656057,
,,,96681421.9444525,
,,,100543874.303396,
,,,101931768.579783,
,,,106741099.359942,
,,,215660125.070905,
,,,125287158.669574,
,,,155993710.49067,
,,,118882977.036544,
,,,116208417.235544,
,,,82495646.7516042,
,,,47434963.1593962,
,,,39162918.9748266,
,,,38993596.3935916,
,,,40766958.3105273,
,,,42073269.0566141,
,,,37095215.9304261,
,,,39931450.886657,
,,,45947644.1094811,
,,,49857410.0328091,
,,,37535065.0237669,
,,,39720826.857936,
,,,41323062.9408985,
,,,67439108.5757703,
,,,58900217.1868881,
,,,55646569.3595057,
,,,69119265.0862734,
,,,70995398.5007389,
,,,78734549.038048,
,,,72415159.5087722,
,,,46125352.1686884,
,,,67197703.512904,
,,,76023557.3729975,
,,,87816699.1106967,
,,,419738195.04295,
,,,216194224.12275,
,,,78323420.6141635,
,,,74414764.3673695,
,,,78729256.2125597,
,,,234053890.705908,
,,,156907569.000537,
,,,109958291.991734,
,,,115296005.177187,
,,,98522712.5675968,
,,,101580438.695424,
,,,104335298.918876,
,,,113138588.14586,
,,,82412018.042277,
,,,123787029.780819,
,,,147136612.233359,
,,,132272877.122289,
,,,127524205.940101,
,,,135848271.217327,
,,,138555223.163366,
,,,143282900.767642,
,,,171933824.034862,
,,,207794231.256917,
,,,230462155.083316,
,,,229735778.684727,
,,,217991870.320211,
,,,221680907.696166,
,,,215721561.925906,
,,,144587433.828354,
,,,175272177.840076,
,,,138943736.267533,
,,,144831867.348573,
,,,135554013.896153,
,,,131784907.931956,
,,,170290077.84514,
,,,288013490.972759,
,,,168991927.613483,
,,,156736723.055474,
,,,140176877.700151,
,,,127287723.242795,
,,,132758316.336587,
,,,132861596.934245,
,,,127688764.681904,
,,,134452313.14632,
,,,120405500.570019,
,,,190744873.341055,
,,,182719893.719401,
,,,155828867.728879,
,,,124628294.207427,
,,,142132531.229636,
,,,123706017.395893,
,,,114154781.548333,
,,,119385278.064834,
,,,120701885.259517,
,,,158841420.234316,
,,,114381208.116912,
,,,125827611.450197,
,,,131312917.608602,
,,,108366438.784836,
,,,105663388.371124,
,,,105487494.029811,
,,,103711508.267368,
,,,117356354.431587,
,,,90737837.6795859,
,,,88391920.842842,
,,,80951329.7507811,
,,,85930847.1940066,
,,,70562693.7390599,
,,,82931894.698191,
,,,67774573.008402,
,,,100162528.134643,
,,,90181330.6564695,
,,,99591717.6546991,
,,,88705504.4088557,
,,,91749361.6799208,
,,,116283578.822285,
,,,106237721.781982,
,,,120008835.635379,
,,,99485911.9162982,
,,,111949649.027019,
,,,87008407.5280252,
,,,82229709.0790066,
,,,80671664.1854322,
,,,90797999.0953621,
,,,78512962.7773298,
,,,82268894.1857153,
,,,69374819.94,
,,,69658777.8933734,
,,,80774013.6826227,
,,,80391798.4617746,
,,,75036774.7357368,
,,,70469159.0379977,
,,,96683433.1798095,
,,,98854438.1817864,
,,,89694958.0542787,
,,,97178649.0327926,
,,,95830525.2397843,
,,,70865117.7710983,
,,,86518785.3606025,
,,,61387907.260419,
,,,61604445.3647172,
,,,50249217.5822277,
,,,50287115.0986019,
,,,67068912.01,
,,,72236098.2570552,
,,,53928209.0439566,
,,,66866817.4069469,
,,,64191501.8872961,
,,,63405427.8861687,
,,,58161502.600325,
,,,57047926.7785687,
,,,74484009.53,
,,,71687582.2634554,
,,,83013459.6435047,
,,,85283906.8092422,
,,,76842770.3737406,
,,,57294721.5339593,
,,,100063837.914643,
,,,91576289.7896605,
,,,133480584.350058,
,,,102437633.07914,
,,,96275560.0699608,
,,,81569538.5934181,
,,,72664743.6850618,
,,,82509888.5846843,
,,,95665011.5127693,
,,,101072792.393262,
,,,135169850.73716,
,,,143938186.016519,
,,,99077632.4318139,
,,,63364565.1727718,
,,,74691742.4179754,
,,,72773126.8363629,
,,,75303903.5700246,
,,,85119061.1137417,
,,,83529371.920034,
,,,79461839.886673,
,,,73400789.0193014,
,,,83666857.5016948,
,,,71783062.9253944,
,,,75137370.8406741,
,,,94627887.3358336,
,,,64153787.7795887,
,,,77422018.8369507,
,,,64022635.8752738,
,,,61816588.0391539,
,,,76185800.3652736,
,,,131307167.962025,
,,,131613139.950454,
,,,85291482.6711923,
,,,81939157.1302986,
,,,70720780.9863495,
,,,94407140.940603,
,,,94681590.5601328,
,,,88273502.4559706,
,,,98450878.9710895,
,,,152920962.633741,
,,,179221506.301102,
,,,166355879.288737,
,,,222423449.035848,
,,,220871996.847601,
,,,233444378.481951,
,,,203587730.914669,
,,,195288212.513567,
,,,191554079.032208,
,,,252599152.296308,
,,,205552604.075294,
,,,293290493.761649,
,,,259001299.911168,
,,,245474444.642663,
,,,194099890.781817,
,,,150673894.250877,
,,,176219413.866693,
,,,206142758.251086,
,,,188591183.493744,
,,,208429249.41397,
,,,203792696.131957,
,,,149260331.366327,
,,,167735054.293291,
,,,201294251.169337,
,,,243555436.776445,
,,,194201658.141428,
,,,179910717.344055,
,,,150665022.771076,
,,,158097540.403369,
,,,172231823.432886,
,,,150228084.165181,
,,,154562441.906222,
,,,159826619.226322,
,,,155100423.262541,
,,,151831339.593779,
,,,144980637.105034,
,,,119581850.037028,
,,,32630308.7797444,
,,,113404540.028718,
,,,154822219.51591,
,,,137140587.680131,
,,,148653329.359304,
,,,118978382.92633,
,,,149451115.007259,
,,,121427914.020787,
,,,131692115.673355,
,,,164652345.068914,
,,,131916995.385662,
,,,114782983.107258,
,,,102891717.165561,
,,,98556823.7028998,
,,,104854858.905228,
,,,101870932.88134,
,,,101487732.128259,
,,,115846057.641949,
,,,125632136.09625,
,,,102434253.548359,
,,,106102856.218519,
,,,119713579.898819,
,,,112661124.245855,
,,,104538333.456316,
,,,86017236.0333409,
,,,89292486.9892602,
,,,92836745.0513309,
,,,90986576.7395428,
,,,90219027.3732124,
,,,66565171.0581848,
,,,61657735.2971309,
,,,75903148.6452656,
,,,81645163.1796917,
,,,145826653.26544,
,,,61952233.6838046,
,,,51316114.0579652,
,,,72292282.5649115,
,,,71803693.8789457,
,,,69698035.9701239,
,,,64810309.0578307,
,,,65556437.1166159,
,,,94891786.5587215,
,,,52045488.0986579,
,,,58833703.6618919,
,,,113675911.920799,
,,,166405670.847877,
,,,118716552.201551,
,,,118624801.519222,
,,,83759886.6095014,
,,,71810752.5856991,
,,,62026473.044515,
,,,57432225.4530078,
,,,59334378.6637482,
,,,60781827.8810139,
,,,65482395.5199837,
,,,41758020.6080087,
,,,51959186.1061821,
,,,65532166.3475413,
,,,60865269.1124281,
,,,75659540.1991715,
,,,96778424.2874703,
,,,113417706.099418,
,,,76400844.1994015,
,,,120996894.035912,
,,,112774900.279282,
,,,80747174.205759,
,,,86614280.5977924,
,,,89213793.7691452,
,,,110193000.263348,
,,,106189645.222562,
,,,124583964.367481,
,,,138845141.479789,
,,,145122271.682759,
,,,188475505.922911,
,,,156870155.084416,
,,,134937261.049019,
,,,146497146.221586,
,,,152273796.630085,
,,,164389216.447786,
,,,141145279.382437,
,,,106656862.755591,
,,,155607936.664213,
,,,135902789.165296,
,,,133451985.855796,
,,,133676243.68878,
,,,145906857.017445,
,,,150564887.477744,
,,,143680078.249029,
,,,126899793.908408,
,,,108152732.107605,
,,,100216473.252551,
,,,101124198.971772,
,,,109758407.876286,
,,,102197698.386048,
,,,100092057.811712,
,,,96929512.1662714,
,,,135250724.182159,
,,,106259049.001009,
,,,125719617.230705,
,,,140007109.196335,
,,,112635716.278875,
,,,108297098.050924,
,,,151985291.397929,
,,,199341044.196724,
,,,110312282.849452,
,,,115596878.541669,
,,,140151761.901175,
,,,118316898.610848,
,,,126475262.521653,
,,,146341277.000593,
,,,146612113.91432,
,,,130652356.683881,
,,,122269184.191465,
,,,136337241.184086,
,,,159747274.024998,
,,,148032623.033097,
,,,174836442.53333,
,,,143918809.272859,
,,,133440621.897775,
,,,109300931.051493,
,,,126748552.629605,
,,,128899405.470594,
,,,118501640.30379,
,,,126496181.512781,
,,,148716587.031976,
,,,158229658.678737,
,,,136144802.172148,
,,,158426176.145046,
,,,145869304.093771,
,,,107481975.353396,
,,,97345360.0098016,
,,,113198866.147058,
,,,98767430.2884582,
,,,119263979.291179,
,,,125827599.68722,
,,,117293260.953838,
,,,127558964.685898,
,,,130989658.360207,
,,,110124030.374277,
,,,114264444.3,
,,,108020969.80716,
,,,113779663.781494,
,,,101994360.399025,
,,,101247964.097243,
,,,107540688.183038,
,,,116367363.552078,
,,,102455402.940132,
,,,95013548.0642153,
,,,97849931.5242058,
,,,110007751.151736,
,,,146559090.134678,
,,,146714146.514831,
,,,105952990.011255,
,,,90574302.7672694,
,,,93103078.7536069,
,,,106891678.486773,
,,,96201775.9960314,
,,,110256061.635256,
,,,138695139.348804,
,,,127093700.098483,
,,,98564078.8748806,
,,,122447899.240203,
,,,126280815.517583,
,,,96195506.1887504,
,,,124797980.462746,
,,,133001581.749567,
,,,86992617.7061344,
,,,80487573.233637,
,,,77806647.1947752,
,,,115135484.099101,
,,,91126914.0168635,
,,,78167576.0118065,
,,,76233559.9807106,
,,,78674214.8874523,
,,,71353732.5031753,
,,,66759857.4087069,
,,,68863746.1165445,
,,,67047716.7950384,
,,,82741303.0746335,
,,,90819941.9345327,
,,,91611439.9145945,
,,,93931827.1931743,
,,,94692775.5716602,
,,,110295490.299783,
,,,104360974.359514,
,,,79429170.4047021,
,,,77902720.3482829,
,,,63952400.7494064,
,,,57757848.7556245,
,,,69552238.6956492,
,,,64946265.3858586,
,,,56011062.7770893,
,,,68572680.2376854,
,,,72190680.9832166,
,,,63717398.8600321,
,,,54550212.9835676,
,,,54717589.9971656,
,,,75859953.1942327,
,,,66113216.3234945,
,,,72558344.7984064,
,,,68676379.5134558,
,,,71873036.8065045,
,,,64316629.7922412,
,,,60392361.4162671,
,,,82556416.2739523,
,,,85517277.3229529,
,,,72674399.1651886,
,,,68046486.3740978,
,,,63054727.9278226,
,,,61079906.1010347,
,,,54082128.3819963,
,,,63712363.3489618,
,,,64386024.8673313,
,,,64478705.0633582,
,,,95975516.8975552,
,,,85530135.2470907,
,,,68098223.7003915,
,,,76099631.5106772,
,,,74125362.1799975,
,,,55858558.6676323,
,,,88617288.3901006,
,,,93161220.3391928,
,,,95885590.0881856,
,,,89142316.5947771,
,,,93942130.5455744,
,,,87455835.9461897,
,,,67807824.6918886,
,,,97547876.6902487,
,,,85426392.2410172,
,,,51519231.6299903,
,,,52913522.3950064,
,,,49400376.1162926,
,,,55897245.8252291,
,,,70450704.7588735,
,,,62044444.8449597,
,,,82557919.7544515,
,,,73201966.3240688,
,,,60151560.2430708,
,,,86834240.8901225,
,,,119661659.812631,
,,,133640095.887228,
,,,93331669.8358994,
,,,72088890.3990279,
,,,77343249.5280526,
,,,111518764,
,,,125411756.437962,
,,,98801252.3122061,
,,,85392513.1386904,
,,,80729377.3152669,
,,,116231183.96339,
,,,216791739.075264,
,,,67833222.4146692,
